File,First Commit SHA,First Commit Message,First Commit Date,Last Commit SHA,Last Commit Message,Last Commit Date
eip-689.md,5208cb7abb99eaf5f190859044e8f810ba128d15,"Address Collision of Contract Address Causes Exceptional Halt (#689)

* Add an EIP about making contract creation fail on address collision

* Use 689

https://github.com/ethereum/EIPs/pull/689#discussion_r154454788

* Adjust formats

according to https://github.com/ethereum/EIPs/pull/689#issuecomment-376559878

* Cleanups by @Arachnid",2018-04-05 16:55:49+00:00,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06 07:29:09+00:00
eip-6900.md,c61199c5775927e06cd75d49a7ad955294315bc5,"Add EIP: Modular Smart Contract Accounts and Plugins

Merged by EIP-Bot.",2023-05-05 03:11:42+00:00,c61199c5775927e06cd75d49a7ad955294315bc5,"Add EIP: Modular Smart Contract Accounts and Plugins

Merged by EIP-Bot.",2023-05-05 03:11:42+00:00
eip-6913.md,f13719da45f0889986892ceb1bab60612f9f6364,"Add EIP: SETCODE instruction

Merged by EIP-Bot.",2023-04-25 12:38:23+00:00,c920da0a8479bb2f1fb431222bb4ce8a29db1110,"Update EIP-6913: Remove Deferral and Clarify Staticcall

Merged by EIP-Bot.",2023-05-27 01:37:30+00:00
eip-6944.md,7c04c8fccd407f40dbaff28fc70facf8a5ef5653,"Add EIP: ERC-5219 Resolve Mode

Merged by EIP-Bot.",2023-05-30 15:36:36+00:00,7c04c8fccd407f40dbaff28fc70facf8a5ef5653,"Add EIP: ERC-5219 Resolve Mode

Merged by EIP-Bot.",2023-05-30 15:36:36+00:00
eip-695.md,ea5b79014936bfb332166490d76de7ae2d58dd89,Assigned lucky number 695,2018-01-25 15:35:55+00:00,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06 07:29:09+00:00
eip-6953.md,0b58c73a6a7cb1ca9c9ce9b50e2c3b33f2762435,"Add EIP: Network Upgrade Activation Triggers

Merged by EIP-Bot.",2023-05-02 18:03:57+00:00,0b58c73a6a7cb1ca9c9ce9b50e2c3b33f2762435,"Add EIP: Network Upgrade Activation Triggers

Merged by EIP-Bot.",2023-05-02 18:03:57+00:00
eip-6956.md,9230fe3fd4089bdfa8e9bd5d10033994af8198e3,"Add EIP: Asset-bound Non-Fungible Tokens

Merged by EIP-Bot.",2023-05-20 21:26:55+00:00,9230fe3fd4089bdfa8e9bd5d10033994af8198e3,"Add EIP: Asset-bound Non-Fungible Tokens

Merged by EIP-Bot.",2023-05-20 21:26:55+00:00
eip-6963.md,7102f4c20e8bae86fd55bd479d282467b6f4fc57,"Add EIP: Multi Injected Provider Discovery

Merged by EIP-Bot.",2023-05-16 03:06:39+00:00,f3a4439b2f89e090cbe0717a75af64762522a582,"Update EIP-6963: Remove self as author of eip-6963.md

Merged by EIP-Bot.",2023-05-26 06:27:23+00:00
eip-698.md,df507d5de731310000de27eb3db91ba8ca2d5ddc,Add opcode 0x46 blockreward (#700),2019-03-08 16:17:55+00:00,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06 07:29:09+00:00
eip-6981.md,9bbd0bc58e7810113389ec2e3f909542d0089a4b,"Add EIP: Reserved Ownership Accounts

Merged by EIP-Bot.",2023-05-30 15:39:17+00:00,9bbd0bc58e7810113389ec2e3f909542d0089a4b,"Add EIP: Reserved Ownership Accounts

Merged by EIP-Bot.",2023-05-30 15:39:17+00:00
eip-6988.md,b02ec2a578b58add33503090d6d50dac30ab31ad,"Add EIP: Elected block proposer has not been slashed

Merged by EIP-Bot.",2023-05-30 15:01:27+00:00,b02ec2a578b58add33503090d6d50dac30ab31ad,"Add EIP: Elected block proposer has not been slashed

Merged by EIP-Bot.",2023-05-30 15:01:27+00:00
eip-7.md,7f98356d85e874d8e82a1ff37f02c87e74125da6,Create eip-7.md,2015-12-04 16:30:26+00:00,05f0b25666c91b761d0d82129c5fb3a670c113df,"Update author format to preferred name + GitHub username format, Vitalik (#4559)",2021-12-19 01:32:27+00:00
eip-7045.md,df55bdd3b592e0f08d7197ace05c56cee4d574b6,"Add EIP: Increase max attestation inclusion slot

Merged by EIP-Bot.",2023-05-30 15:05:59+00:00,df55bdd3b592e0f08d7197ace05c56cee4d574b6,"Add EIP: Increase max attestation inclusion slot

Merged by EIP-Bot.",2023-05-30 15:05:59+00:00
eip-706.md,7d9d8ecc6e859b90871f3ff9cee6e696e19f92a3,Renamed file to math convention,2017-10-05 17:10:31+00:00,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06 07:29:09+00:00
eip-712.md,d686a655de7bcee5f05508bb0e98204158b231d6,"[WIP] Add eth_signTypedData as a standard for machine-verifiable and human-readable typed data signing with Ethereum keys (#712)

* Add eip-signTypedData

* Change namespace from personal to eth

* Change a way schema hash is combined together with data as proposed by @MicahZoltu

* Add a note about it being implemented in MetaMask as an experimental feature

* Add signerAddress as a parameter

* Add test vectors

* Fix an example

* Missing commas, periods

* Address the feedback

* Add a missing signerAddress parameter in the example

* Change the order of parameters to have an address as a second arg

* Wrote motivation

* WIP

* First draft of specification

* Fixes

* Update to new EIP format

* Assign EIP number

* Clarify encoding of short static byte arrays

* Removed Solidity changes

* Fixup

* Fix typos

* WIP EIP191

* WIP TODO

* WIP Replay attacks

* Fixes the sorted by name example encoding

* Remove Solidity hash

* Added note on replay protection

* Redesign domain separator

* Include images and simple motivation

* Fix up EIP metadata formatting

* Add domain separator

* Remove replay attacks from todo list

* Add Jacob Evans to authors

* Clarify encodeData

* Rename Message example to Mail

* Update mock signing screen

* Rework EIP712Domain

* Update Solidity example

* Update Javascript example

* Relocate files

* Rename DomainSeparator to EIP712Domain (fix)

* Move examples to separate files

* Remove httpOrigin domain parameter

* Update JSON-Schema

* Add registery of version bytes

* Add eip712 to eip191 registery

* Add requires header

* Set correct language on all snipets

* GitHub highlighting for Solidity files

* Update Web3 API specification

* Use abi.encode where possible

* Update JSON-RPC specification

* Asset path repo is ethereums

* Correctly spelling of registry",2018-06-09 19:19:15+00:00,a7b660b696cfad0c4f925c97689166bb0b394b94,"Update EIP-712: Fix `eth_signTypedData` definition (#5457)

* EIP-712: fix `eth_signTypedData` definition

The previous EIP text for `eth_signTypedData` seemed to describe the
existing ""Ethereum signed message"" flows, without any relation to typed
data. The new definition is consistent with what's actually implemented
by (e.g.) [the Ethers signer][1] and [the OpenZeppelin validator][2], as
well as with the start of the ""Specification"" section of this EIP.

[1]: https://github.com/ethers-io/ethers.js/blob/ce8f1e4015c0f27bf178238770b1325136e3351a/packages/hash/src.ts/typed-data.ts#L392-L398
[2]: https://github.com/OpenZeppelin/openzeppelin-contracts/blob/1b27c13096d6e4389d62e7b0766a1db53fbb3f1b/contracts/utils/cryptography/ECDSA.sol#L216-L218

wchargin-branch: eip-712-eth-signtypeddata
wchargin-source: 9ad388c38b6b02da91d47e84e53284dadf4fe75b

* [eip-712-eth-signtypeddata: update syntax and verbiage slightly]

wchargin-branch: eip-712-eth-signtypeddata
wchargin-source: 49356fd9c5cce4159bff3395bb558ed5792f77f9

* Remove the correct stuff

* Fix another issue

* Never mind, this looks correct

---------

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2023-03-08 14:34:03+00:00
eip-721.md,48bec76f5885098a571f21e545f7bba307972d25,"Update operator language

- Fixed typo (operator to operators)
- Explicitly call out the implementation MUST support multiple operators per owner as implied by the comments
- Removed unnecessary throw from the dev instructions on setApprovalForAll",2018-03-27 15:45:19+00:00,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06 07:29:09+00:00
eip-725.md,ede8c26a77eb1ac8fa2d01d8743a8cf259d8d45b,"ERC Proxy Identity draft (#1036)

* added ERC725 draft

* renamed ERC 725 file

* remove author email

* fixed link

* renamed file",2018-05-02 17:58:45+00:00,788baf9f005ca7cebdd6e07cf39576aaac61ab0b,"Update EIP-725: Improvements (#6103)

* update eip-725 standard

* add example code in assets folder

* resolve ci warnings

* update pragma version for eip725 assets

* resolve other ci warnings

* resolve more ci warnings

* replace issue with ethereum magicians link",2023-01-03 12:28:09+00:00
eip-747.md,19e20083f93c334696e1aad20d331b5ffcda67d8,"EIP 747: wallet_watchAsset (#1426)

* Initial draft

* Add eip-747: watchToken

* Update discussion link

* Update eip-747 to watchAsset

* Add image specification and examples EIP747

* Add asset type error

* Respond to feedback

* Depends on 1474

* Correct type to standards track

* Correct spelling",2019-06-25 22:13:02+00:00,a4fbb10f2ec576e68ea4eec2b2d8bc521d45e26d,"Update EIP-747: Move to Final

Merged by EIP-Bot.",2023-04-14 00:30:02+00:00
eip-758.md,e15c813149a7c129917ed47451d1d2e161f6e3c0,Rename into eip-758.md,2017-12-05 15:29:51+00:00,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06 07:29:09+00:00
